time_s,seq_id,EMG_RH_Env,EMG_LH_Env,L_Angle,R_Angle,L_Torque,R_Torque,Squat_Ph,User_intent
139.182086,14363,0.25488755,0.30745983,48.10546875,48.67675781,2.97750115,3.00398540,1.00000000,0.00000000
139.214298,14364,0.25685388,0.31608048,48.23730469,48.78662109,2.98363924,3.00904441,1.00000000,0.00000000
139.214298,14365,0.25178427,0.31964672,48.41308594,48.89648438,2.99179864,3.01409221,1.00000000,0.00000000
139.214298,14366,0.24782030,0.33254308,48.61083984,49.05029297,3.00094461,3.02114058,1.00000000,0.00000000
139.254407,14367,0.25520977,0.33834237,48.78662109,49.18212891,3.00904441,3.02716494,1.00000000,0.00000000
139.254407,14368,0.26319847,0.33257198,48.94042969,49.31396484,3.01610827,3.03317308,1.00000000,0.00000000
139.254407,14369,0.27753374,0.34287104,49.13818359,49.40185547,3.02515864,3.03716969,1.00000000,0.00000000
139.254407,14370,0.28210694,0.35276905,49.33593750,49.48974609,3.03417277,3.04115891,1.00000000,0.00000000
139.283558,14371,0.30527812,0.35002545,49.51171875,49.59960938,3.04215503,3.04613543,1.00000000,0.00000000
139.283558,14372,0.31845039,0.33918339,49.62158203,49.70947266,3.04712939,3.05110097,1.00000000,0.00000000
139.283558,14373,0.31926769,0.35581544,49.79736328,49.81933594,3.05506516,3.05605531,1.00000000,0.00000000
139.318112,14374,0.33116120,0.36749628,49.99511719,49.92919922,3.06395864,3.06099820,1.00000000,0.00000000
139.318112,14375,0.35373554,0.37992218,50.17089844,50.01708984,3.07183313,3.06494451,1.00000000,0.00000000
139.318112,14376,0.35908759,0.39315489,50.25878906,50.12695312,3.07575965,3.06986737,1.00000000,0.00000000
139.343146,14377,0.35248631,0.39526871,50.32470703,50.21484375,3.07869983,3.07379723,1.00000000,0.00000000
139.343146,14378,0.33888310,0.40740117,50.41259766,50.30273438,3.08261347,3.07772017,1.00000000,0.00000000
139.343146,14379,0.32679981,0.40861872,50.54443359,50.39062500,3.08847070,3.08163571,1.00000000,0.00000000
139.373910,14380,0.31534463,0.39792052,50.74218750,50.47851562,3.09722543,3.08554411,1.00000000,0.00000000
139.373910,14381,0.32551920,0.38806161,50.96191406,50.61035156,3.10690975,3.09139299,1.00000000,0.00000000
139.373910,14382,0.33505589,0.39774290,51.09375000,50.69824219,3.11269855,3.09528303,1.00000000,0.00000000
139.407789,14383,0.33223951,0.40772280,51.15966797,50.78613281,3.11558676,3.09916592,1.00000000,0.00000000
139.407789,14384,0.32688132,0.40642869,51.22558594,50.87402344,3.11847091,3.10304141,1.00000000,0.00000000
139.407789,14385,0.32341075,0.39559266,51.37939453,50.96191406,3.12518430,3.10690975,1.00000000,0.00000000
139.407789,14386,0.31590539,0.39092663,51.57714844,51.09375000,3.13378263,3.11269855,1.00000000,0.00000000
139.437139,14387,0.32047287,0.40494493,51.77490234,51.24755859,3.14234376,3.11943126,1.00000000,0.00000000
139.437139,14388,0.31515837,0.42494184,51.88476562,51.37939453,3.14708352,3.12518430,1.00000000,0.00000000
139.437139,14389,0.31007147,0.43280134,51.97265625,51.53320312,3.15086722,3.13187504,1.00000000,0.00000000
139.472372,14390,0.33116236,0.44720110,52.10449219,51.66503906,3.15652895,3.13759232,1.00000000,0.00000000
139.472372,14391,0.34294230,0.44673878,52.28027344,51.77490234,3.16405177,3.14234376,1.00000000,0.00000000
139.472372,14392,0.35989687,0.46565452,52.50000000,51.90673828,3.17341328,3.14803028,1.00000000,0.00000000
139.510180,14393,0.39424184,0.47479045,52.67578125,52.01660156,3.18086910,3.15275645,1.00000000,0.00000000
139.510180,14394,0.40606445,0.46811670,52.85156250,52.14843750,3.18829489,3.15841246,1.00000000,0.00000000
139.510180,14395,0.42188093,0.46421677,53.04931641,52.30224609,3.19661283,3.16498995,1.00000000,0.00000000
139.533813,14396,0.44105092,0.46517253,53.24707031,52.43408203,3.20489287,3.17060971,1.00000000,0.00000000
139.533813,14397,0.44726703,0.45541269,53.44482422,52.56591797,3.21313477,3.17621279,1.00000000,0.00000000
139.533813,14398,0.46076310,0.45185736,53.59863281,52.69775391,3.21951842,3.18179893,1.00000000,0.00000000
139.563495,14399,0.45876610,0.45719004,53.77441406,52.82958984,3.22678590,3.18736815,1.00000000,0.00000000
139.563495,14400,0.46100479,0.44992727,53.99414062,52.98339844,3.23582745,3.19384456,1.00000000,0.00000000
139.563495,14401,0.47251672,0.45451766,54.19189453,53.20312500,3.24392438,3.20305610,1.00000000,0.00000000
139.599911,14402,0.46873629,0.47330067,54.34570312,53.35693359,3.25019479,3.20947623,1.00000000,0.00000000
139.599911,14403,0.45457149,0.47410181,54.49951172,53.51074219,3.25644231,3.21587348,1.00000000,0.00000000
139.599911,14404,0.43710259,0.46959960,54.74121094,53.64257812,3.26621199,3.22133827,1.00000000,0.00000000
139.599911,14405,0.42145905,0.45927501,55.02685547,53.79638672,3.27768326,3.22769237,1.00000000,0.00000000
139.630251,14406,0.41220289,0.45951054,55.22460938,53.97216797,3.28557706,3.23492551,1.00000000,0.00000000
139.630251,14407,0.40712845,0.46755198,55.44433594,54.12597656,3.29430223,3.24122977,1.00000000,0.00000000
139.630251,14408,0.39664596,0.46157107,55.72998047,54.30175781,3.30557203,3.24840569,1.00000000,0.00000000
139.661333,14409,0.38540319,0.44605806,55.88378906,54.47753906,3.31160665,3.25555110,1.00000000,0.00000000
139.661333,14410,0.38432193,0.44046158,55.94970703,54.67529297,3.31418562,3.26355338,1.00000000,0.00000000
139.661333,14411,0.38550195,0.42717999,56.03759766,54.82910156,3.31761742,3.26975036,1.00000000,0.00000000
139.691462,14412,0.37908751,0.41853660,56.19140625,54.98291016,3.32360411,3.27592373,1.00000000,0.00000000
139.691462,14413,0.36916545,0.43082032,56.41113281,55.11474609,3.33211493,3.28119636,1.00000000,0.00000000
139.691462,14414,0.37298483,0.42999479,56.63085938,55.26855469,3.34057689,3.28732586,1.00000000,0.00000000
139.722893,14415,0.37891319,0.43885958,56.80664062,55.44433594,3.34731102,3.29430223,1.00000000,0.00000000
139.722893,14416,0.37478527,0.44064462,57.00439453,55.59814453,3.35484934,3.30038071,1.00000000,0.00000000
139.722893,14417,0.36280298,0.42879385,57.22412109,55.75195312,3.36317825,3.30643559,1.00000000,0.00000000
139.755565,14418,0.36811334,0.42373142,57.37792969,55.90576172,3.36897898,3.31246686,1.00000000,0.00000000
139.755565,14419,0.38450718,0.44746104,57.48779297,56.03759766,3.37310767,3.31761742,1.00000000,0.00000000
139.755565,14420,0.38582531,0.45461276,57.57568359,56.16943359,3.37640166,3.32275033,1.00000000,0.00000000
139.786738,14421,0.37877899,0.44947726,57.68554688,56.30126953,3.38050795,3.32786560,1.00000000,0.00000000
139.786738,14422,0.39023662,0.44732496,57.83935547,56.38916016,3.38623595,3.33126616,1.00000000,0.00000000
139.786738,14423,0.39147198,0.44002673,57.94921875,56.47705078,3.39031219,3.33465886,1.00000000,0.00000000
139.786738,14424,0.40823656,0.42818043,58.05908203,56.56494141,3.39437628,3.33804345,1.00000000,0.00000000
139.821273,14425,0.42824027,0.41762757,58.12500000,56.65283203,3.39680862,3.34142041,1.00000000,0.00000000
139.821273,14426,0.42793909,0.39853820,58.16894531,56.71875000,3.39842772,3.34394789,1.00000000,0.00000000
139.821273,14427,0.41930407,0.37967640,58.19091797,56.78466797,3.39923668,3.34647107,1.00000000,0.00000000
139.850476,14428,0.41708004,0.36370450,58.25683594,56.87255859,3.40165997,3.34982824,1.00000000,0.00000000
139.850476,14429,0.40606931,0.34974623,58.30078125,56.98242188,3.40327311,3.35401368,1.00000000,0.00000000
139.850476,14430,0.39366060,0.35466343,58.34472656,57.07031250,3.40488410,3.35735321,1.00000000,0.00000000
139.881982,14431,0.38371301,0.35304785,58.41064453,57.11425781,3.40729713,3.35901999,1.00000000,0.00000000
139.881982,14432,0.38051447,0.34359840,58.52050781,57.18017578,3.41130853,3.36151648,1.00000000,0.00000000
139.881982,14433,0.36785257,0.34176767,58.63037109,57.22412109,3.41530752,3.36317825,1.00000000,0.00000000
139.914869,14434,0.35134333,0.35097864,58.69628906,57.24609375,3.41770077,3.36400843,1.00000000,0.00000000
139.914869,14435,0.34731421,0.34762833,58.78417969,57.26806641,3.42088485,3.36483812,1.00000000,0.00000000
139.914869,14436,0.34035435,0.34604385,58.85009766,57.29003906,3.42326760,3.36566734,1.00000000,0.00000000
139.946062,14437,0.34593913,0.35507932,58.85009766,57.31201172,3.42326760,3.36649585,1.00000000,0.00000000
139.946062,14438,0.34246102,0.35802308,58.87207031,57.33398438,3.42406082,3.36732411,1.00000000,0.00000000
139.946062,14439,0.33633542,0.35801157,58.89404297,57.35595703,3.42485356,3.36815190,1.00000000,0.00000000
139.946062,14440,0.34883302,0.35005555,58.91601562,57.39990234,3.42564583,3.36980581,1.00000000,0.00000000
139.978460,14441,0.34984469,0.33755448,58.95996094,57.42187500,3.42722869,3.37063193,1.00000000,0.00000000
139.978460,14442,0.34462461,0.34078446,59.00390625,57.44384766,3.42880964,3.37145782,1.00000000,0.00000000
139.978460,14443,0.35968748,0.36195213,59.04785156,57.46582031,3.43038869,3.37228298,1.00000000,0.00000000
140.009465,14444,0.36443672,0.37926772,59.06982422,57.48779297,3.43117738,3.37310767,2.00000000,1.00000000
140.009465,14445,0.35913220,0.38238049,59.06982422,57.50976562,3.43117738,3.37393188,2.00000000,1.00000000
140.009465,14446,0.36475384,0.40280926,59.09179688,57.50976562,3.43196559,3.37393188,2.00000000,1.00000000
140.041046,14447,0.36368412,0.41884333,59.09179688,57.53173828,3.43196559,3.37475562,2.00000000,1.00000000
140.041046,14448,0.35369691,0.42217836,59.09179688,57.53173828,3.43196559,3.37475562,2.00000000,1.00000000
140.041046,14449,0.36372414,0.41413283,59.11376953,57.53173828,3.43275332,3.37475562,2.00000000,1.00000000
140.071744,14450,0.36744010,0.39790711,59.11376953,57.55371094,3.43275332,3.37557888,2.00000000,1.00000000
140.071744,14451,0.36937183,0.38519192,59.11376953,57.55371094,3.43275332,3.37557888,2.00000000,1.00000000
140.071744,14452,0.37662423,0.38326955,59.11376953,57.57568359,3.43275332,3.37640166,2.00000000,1.00000000
140.107753,14453,0.37253401,0.37820035,59.11376953,57.57568359,3.43275332,3.37640166,2.00000000,1.00000000
140.107753,14454,0.36496979,0.36606681,59.11376953,57.59765625,3.43275332,3.37722397,2.00000000,1.00000000
140.107753,14455,0.37375447,0.35279620,59.11376953,57.59765625,3.43275332,3.37722397,2.00000000,1.00000000
140.138694,14456,0.37497455,0.35838178,59.11376953,57.59765625,3.43275332,3.37722397,2.00000000,1.00000000
140.138694,14457,0.37020406,0.35320953,59.13574219,57.61962891,3.43354034,3.37804556,2.00000000,1.00000000
140.138694,14458,0.38266882,0.36285561,59.13574219,57.61962891,3.43354034,3.37804556,2.00000000,1.00000000
140.138694,14459,0.38131961,0.37319595,59.15771484,57.61962891,3.43432713,3.37804556,2.00000000,1.00000000
140.167015,14460,0.38795221,0.38634184,59.17968750,57.61962891,3.43511343,3.37804556,2.00000000,1.00000000
140.167015,14461,0.41386613,0.40916297,59.20166016,57.61962891,3.43589902,3.37804556,2.00000000,1.00000000
140.167015,14462,0.42040867,0.41539294,59.22363281,57.64160156,3.43668413,3.37886691,2.00000000,1.00000000
140.207177,14463,0.41563901,0.40868613,59.26757812,57.64160156,3.43825293,3.37886691,2.00000000,1.00000000
140.207177,14464,0.41578773,0.40728909,59.28955078,57.66357422,3.43903661,3.37968779,2.00000000,1.00000000
140.207177,14465,0.42511591,0.40555391,59.31152344,57.66357422,3.43981981,3.37968779,2.00000000,1.00000000
140.234504,14466,0.43837067,0.40266025,59.33349609,57.68554688,3.44060254,3.38050795,2.00000000,1.00000000
140.234504,14467,0.43323472,0.39403242,59.35546875,57.68554688,3.44138455,3.38050795,2.00000000,1.00000000
140.234504,14468,0.43598682,0.38554215,59.37744141,57.68554688,3.44216633,3.38050795,2.00000000,1.00000000
140.266453,14469,0.43853936,0.38009629,59.39941406,57.70751953,3.44294739,3.38132763,2.00000000,1.00000000
140.266453,14470,0.45408237,0.37823474,59.44335938,57.70751953,3.44450808,3.38132763,2.00000000,1.00000000
140.266453,14471,0.48590297,0.36986926,59.48730469,57.70751953,3.44606686,3.38132763,2.00000000,1.00000000
140.297445,14472,0.49539924,0.36622694,59.50927734,57.72949219,3.44684529,3.38214707,2.00000000,1.00000000
140.297445,14473,0.49340877,0.35598016,59.55322266,57.72949219,3.44840097,3.38214707,2.00000000,1.00000000
140.297445,14474,0.48351437,0.34206617,59.57519531,57.75146484,3.44917822,3.38296580,2.00000000,1.00000000
140.335727,14475,0.48025686,0.33758852,59.59716797,57.75146484,3.44995475,3.38296580,2.00000000,1.00000000
140.335727,14476,0.47675243,0.33346874,59.61914062,57.75146484,3.45073080,3.38296580,2.00000000,1.00000000
140.335727,14477,0.47287205,0.32834178,59.61914062,57.77343750,3.45073080,3.38378406,2.00000000,1.00000000
140.335727,14478,0.46002173,0.32605258,59.64111328,57.77343750,3.45150638,3.38378406,2.00000000,1.00000000
140.358423,14479,0.47747180,0.33212101,59.64111328,57.79541016,3.45150638,3.38460183,2.00000000,1.00000000
140.358423,14480,0.49093091,0.32666743,59.66308594,57.81738281,3.45228124,3.38541913,2.00000000,1.00000000
140.358423,14481,0.49555597,0.32806662,59.68505859,57.81738281,3.45305562,3.38541913,2.00000000,1.00000000
140.391084,14482,0.49262699,0.34568086,59.72900391,57.83935547,3.45460320,3.38623595,2.00000000,1.00000000
140.391084,14483,0.48135826,0.35610920,59.75097656,57.86132812,3.45537615,3.38705206,2.00000000,1.00000000
140.391084,14484,0.47729307,0.36461714,59.75097656,57.88330078,3.45537615,3.38786793,2.00000000,1.00000000
140.425392,14485,0.48527533,0.37074238,59.75097656,57.88330078,3.45537615,3.38786793,2.00000000,1.00000000
140.425392,14486,0.47651869,0.36534962,59.75097656,57.90527344,3.45537615,3.38868332,2.00000000,1.00000000
140.425392,14487,0.48327035,0.35191014,59.77294922,57.90527344,3.45614886,3.38868332,2.00000000,1.00000000
140.454588,14488,0.51068306,0.35404837,59.77294922,57.92724609,3.45614886,3.38949800,2.00000000,1.00000000
140.454588,14489,0.51780248,0.36165303,59.77294922,57.92724609,3.45614886,3.38949800,2.00000000,1.00000000
140.454588,14490,0.50971645,0.36414984,59.79492188,57.94921875,3.45692062,3.39031219,2.00000000,1.00000000
140.489341,14491,0.49257016,0.37655231,59.79492188,57.97119141,3.45692062,3.39112616,2.00000000,1.00000000
140.489341,14492,0.47312638,0.38251075,59.81689453,57.97119141,3.45769215,3.39112616,2.00000000,1.00000000
140.489341,14493,0.45529991,0.37791157,59.83886719,57.97119141,3.45846319,3.39112616,2.00000000,1.00000000
140.527417,14494,0.44048026,0.38021851,59.83886719,57.99316406,3.45846319,3.39193940,2.00000000,1.00000000
140.527417,14495,0.42274520,0.39592415,59.86083984,57.99316406,3.45923376,3.39193940,2.00000000,1.00000000
140.527417,14496,0.41201633,0.40778923,59.86083984,58.01513672,3.45923376,3.39275217,2.00000000,1.00000000
140.527417,14497,0.43670383,0.41676307,59.86083984,58.01513672,3.45923376,3.39275217,2.00000000,1.00000000
140.554490,14498,0.44255486,0.41352677,59.88281250,58.01513672,3.46000361,3.39275217,2.00000000,1.00000000
140.554490,14499,0.45438832,0.40931007,59.88281250,58.03710938,3.46000361,3.39356446,2.00000000,1.00000000
140.554490,14500,0.46423474,0.41300085,59.88281250,58.03710938,3.46000361,3.39356446,2.00000000,1.00000000
140.586552,14501,0.46270901,0.40636837,59.88281250,58.03710938,3.46000361,3.39356446,2.00000000,1.00000000
140.586552,14502,0.46587518,0.39050508,59.88281250,58.05908203,3.46000361,3.39437628,2.00000000,1.00000000
140.586552,14503,0.45784530,0.36890101,59.88281250,58.05908203,3.46000361,3.39437628,2.00000000,1.00000000
140.616934,14504,0.44388798,0.36012110,59.88281250,58.05908203,3.46000361,3.39437628,2.00000000,1.00000000
140.616934,14505,0.43599442,0.35517809,59.90478516,58.08105469,3.46077299,3.39518762,2.00000000,1.00000000
140.616934,14506,0.41942951,0.34308794,59.90478516,58.08105469,3.46077299,3.39518762,2.00000000,1.00000000
140.644589,14507,0.40867797,0.34297004,59.90478516,58.08105469,3.46077299,3.39518762,2.00000000,1.00000000
140.644589,14508,0.40458882,0.36549270,59.90478516,58.08105469,3.46077299,3.39518762,2.00000000,1.00000000
140.644589,14509,0.39556563,0.37209120,59.90478516,58.08105469,3.46077299,3.39518762,2.00000000,1.00000000
140.676193,14510,0.38534042,0.38108161,59.90478516,58.08105469,3.46077299,3.39518762,2.00000000,1.00000000
140.676193,14511,0.37079293,0.38935173,59.90478516,58.08105469,3.46077299,3.39518762,2.00000000,1.00000000
140.676193,14512,0.35205758,0.38638440,59.92675781,58.08105469,3.46154213,3.39518762,2.00000000,1.00000000
140.676193,14513,0.35819256,0.39011928,59.92675781,58.08105469,3.46154213,3.39518762,2.00000000,1.00000000
140.707595,14514,0.35957167,0.38677877,59.92675781,58.08105469,3.46154213,3.39518762,2.00000000,1.00000000
140.707595,14515,0.35041785,0.37280205,59.92675781,58.08105469,3.46154213,3.39518762,2.00000000,1.00000000
140.707595,14516,0.35099933,0.36626819,59.92675781,58.08105469,3.46154213,3.39518762,2.00000000,1.00000000
140.738661,14517,0.35258651,0.38048139,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.738661,14518,0.35052627,0.38522539,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.738661,14519,0.34758031,0.37741429,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.778479,14520,0.35110074,0.37663609,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.778479,14521,0.35443887,0.40109119,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.778479,14522,0.35407811,0.41079265,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.802856,14523,0.35492152,0.41079089,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.802856,14524,0.34937876,0.39965495,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.802856,14525,0.36690760,0.40944865,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.835282,14526,0.37678030,0.42946225,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.835282,14527,0.37191805,0.43435398,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.835282,14528,0.36093587,0.42593545,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.868513,14529,0.35445535,0.41090199,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.868513,14530,0.34747180,0.41963151,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.868513,14531,0.33820248,0.42817497,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.868513,14532,0.32611373,0.42223507,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.898502,14533,0.31536388,0.40917674,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.898502,14534,0.30460328,0.41198602,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.898502,14535,0.29180396,0.40935433,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.930341,14536,0.29244375,0.39933681,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.930341,14537,0.30803850,0.38330379,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.930341,14538,0.31806168,0.36588770,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.968220,14539,0.33998901,0.35094610,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.968220,14540,0.34522694,0.33181795,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.968220,14541,0.34309849,0.31724608,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.996393,14542,0.33393338,0.30232319,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.996393,14543,0.32179996,0.28747988,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
140.996393,14544,0.31158730,0.30106097,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.026707,14545,0.29939005,0.31892940,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.026707,14546,0.30564091,0.32588109,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.026707,14547,0.31482005,0.35330367,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.026707,14548,0.31234378,0.36725324,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.060015,14549,0.29999882,0.37394500,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.060015,14550,0.29702219,0.37715048,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.060015,14551,0.29171038,0.36883205,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.089058,14552,0.29558495,0.36992526,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.089058,14553,0.29798642,0.38657138,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.089058,14554,0.29514554,0.39352918,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.121136,14555,0.30218017,0.38989818,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.121136,14556,0.31879056,0.39889526,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.121136,14557,0.32381994,0.40338182,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.155056,14558,0.31923813,0.40980220,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.155056,14559,0.30680698,0.40512139,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.155056,14560,0.31887728,0.42776012,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.185558,14561,0.33685139,0.44604737,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.185558,14562,0.34430772,0.45032835,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.185558,14563,0.34104994,0.44049376,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.222775,14564,0.33051214,0.43224034,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.222775,14565,0.32950836,0.42031336,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.222775,14566,0.32576460,0.41818038,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.222775,14567,0.31723616,0.41248071,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.251070,14568,0.33359838,0.41181383,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.251070,14569,0.34230447,0.40230653,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.251070,14570,0.33634585,0.38766950,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.282924,14571,0.33037502,0.39771828,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.282924,14572,0.33777642,0.40649900,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.282924,14573,0.33998984,0.40049574,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.315171,14574,0.33034387,0.39187106,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.315171,14575,0.33382276,0.39094588,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.315171,14576,0.33982909,0.39207259,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.348699,14577,0.33520713,0.38205084,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.348699,14578,0.32451227,0.37002909,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.348699,14579,0.31104019,0.35754418,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.348699,14580,0.31754163,0.35155249,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.382590,14581,0.33447844,0.35456941,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.382590,14582,0.33925796,0.35887715,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.382590,14583,0.33433664,0.35398972,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.419164,14584,0.32311666,0.34065619,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.419164,14585,0.32609254,0.32348266,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.419164,14586,0.32496351,0.31665462,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.441978,14587,0.32087049,0.31045726,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.441978,14588,0.31611446,0.30426046,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.441978,14589,0.30961734,0.30981788,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.474574,14590,0.31180826,0.31233653,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.474574,14591,0.30491036,0.30519873,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.474574,14592,0.31523117,0.30015656,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.504604,14593,0.33251873,0.30953258,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.504604,14594,0.33615190,0.31597307,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.504604,14595,0.34247547,0.32053432,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.539938,14596,0.37764204,0.34616956,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.539938,14597,0.42483002,0.36044732,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.539938,14598,0.47346181,0.39854839,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.539938,14599,0.49338862,0.42225656,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.569671,14600,0.50736886,0.43522319,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.569671,14601,0.55944276,0.45191064,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.569671,14602,0.59495348,0.45168930,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.602241,14603,0.60724455,0.43931311,59.92675781,58.10302734,3.46154213,3.39599848,2.00000000,1.00000000
141.602241,14604,0.65099937,0.47577840,59.94873047,58.10302734,3.46231055,3.39599848,2.00000000,1.00000000
141.602241,14605,0.68286014,0.54708439,59.97070312,58.10302734,3.46307850,3.39599848,2.00000000,1.00000000
141.638421,14606,0.71508890,0.58393270,60.10253906,58.10302734,3.46767521,3.39599848,2.00000000,1.00000000
141.638421,14607,0.72160739,0.60775769,60.19042969,58.10302734,3.47072959,3.39599848,2.00000000,1.00000000
141.638421,14608,0.73152101,0.61525518,60.25634766,58.10302734,3.47301507,3.39599848,2.00000000,1.00000000
141.678106,14609,0.73726457,0.60319895,60.32226562,58.10302734,3.47529578,3.39599848,2.00000000,1.00000000
141.678106,14610,0.72477978,0.58978802,60.34423828,58.10302734,3.47605515,3.39599848,2.00000000,1.00000000
