time_s,seq_id,EMG_RH_Env,EMG_LH_Env,L_Angle,R_Angle,L_Torque,R_Torque,Squat_Ph,User_intent
44.240713,4808,0.62142640,0.23646770,26.17675781,29.18701172,0.00000000,0.00000000,1.00000000,0.00000000
44.240713,4809,0.58550745,0.25698808,26.72607422,29.71435547,0.00000000,0.00000000,1.00000000,0.00000000
44.282950,4810,0.56030881,0.27531168,27.29736328,30.21972656,0.00000000,0.00000000,1.00000000,0.00000000
44.282950,4811,0.53471684,0.27959865,27.89062500,30.72509766,0.00000000,0.00000000,1.00000000,0.00000000
44.282950,4812,0.52349108,0.27562287,28.46191406,31.18652344,0.00000000,0.00000000,1.00000000,0.00000000
44.324736,4813,0.52039361,0.27680048,28.98925781,31.60400391,0.00000000,0.00000000,1.00000000,0.00000000
44.324736,4814,0.51014072,0.29228503,29.49462891,32.02148438,0.00000000,0.00000000,1.00000000,0.00000000
44.324736,4815,0.49639720,0.29575258,29.93408203,32.50488281,0.00000000,0.00000000,1.00000000,0.00000000
44.372187,4816,0.47323754,0.29053131,30.39550781,32.96630859,0.00000000,0.00000000,1.00000000,0.00000000
44.372187,4817,0.45743361,0.29616389,30.83496094,33.40576172,0.00000000,0.00000000,1.00000000,0.00000000
44.372187,4818,0.44588217,0.30568913,31.29638672,33.77929688,0.00000000,0.00000000,1.00000000,0.00000000
44.372187,4819,0.43267289,0.30386567,31.77978516,34.19677734,0.00000000,0.00000000,1.00000000,0.00000000
44.372187,4820,0.42624354,0.29547387,32.24121094,34.59228516,0.00000000,0.00000000,1.00000000,0.00000000
44.416134,4821,0.41159916,0.28126237,32.72460938,35.03173828,0.00000000,0.00000000,1.00000000,0.00000000
44.416134,4822,0.41427439,0.27296835,33.14208984,35.49316406,0.00000000,0.00000000,1.00000000,0.00000000
44.416134,4823,0.41932914,0.26852998,33.60351562,35.95458984,0.00000000,0.00000000,1.00000000,0.00000000
44.416134,4824,0.41545603,0.26086989,34.04296875,36.41601562,0.00000000,0.00000000,1.00000000,0.00000000
44.416134,4825,0.40470186,0.27373162,34.50439453,36.89941406,0.00000000,0.00000000,1.00000000,0.00000000
44.468771,4826,0.39000353,0.27773118,34.98779297,37.31689453,0.00000000,0.00000000,1.00000000,0.00000000
44.468771,4827,0.39349559,0.27406338,35.42724609,37.69042969,0.00000000,0.00000000,1.00000000,0.00000000
44.468771,4828,0.39795166,0.26338592,35.88867188,38.04199219,0.00000000,0.00000000,1.00000000,0.00000000
44.468771,4829,0.39478374,0.25732446,36.24023438,38.37158203,0.00000000,0.00000000,1.00000000,0.00000000
44.468771,4830,0.40364394,0.27398419,36.65771484,38.70117188,0.00000000,0.00000000,1.00000000,0.00000000
44.513317,4831,0.40369606,0.28442907,36.92138672,39.09667969,0.00000000,0.00000000,1.00000000,0.00000000
44.513317,4832,0.39143077,0.29055524,37.29492188,39.47021484,0.00000000,0.00000000,1.00000000,0.00000000
44.513317,4833,0.37218484,0.31288218,37.60253906,39.88769531,0.00000000,0.00000000,1.00000000,0.00000000
44.513317,4834,0.36104846,0.32041043,37.95410156,40.28320312,0.00000000,0.00000000,1.00000000,0.00000000
44.513317,4835,0.34741497,0.31748527,38.34960938,40.63476562,0.00000000,0.00000000,1.00000000,0.00000000
44.563102,4836,0.32817361,0.30649751,38.70117188,40.96435547,0.00000000,0.00000000,1.00000000,0.00000000
44.563102,4837,0.30747253,0.31246647,39.07470703,41.27197266,0.00000000,0.00000000,1.00000000,0.00000000
44.563102,4838,0.31638017,0.33279526,39.36035156,41.57958984,0.00000000,0.00000000,1.00000000,0.00000000
44.563102,4839,0.32939553,0.34241244,39.71191406,41.88720703,0.00000000,0.00000000,1.00000000,0.00000000
44.594427,4840,0.33115193,0.34027773,40.01953125,42.19482422,0.00000000,0.00000000,1.00000000,0.00000000
44.594427,4841,0.32643503,0.36217833,40.30517578,42.48046875,0.00000000,0.00000000,1.00000000,0.00000000
44.594427,4842,0.31518155,0.37326825,40.67871094,42.78808594,0.00000000,0.00000000,1.00000000,0.00000000
44.594427,4843,0.29871821,0.38045561,40.98632812,43.09570312,0.00000000,0.00000000,1.00000000,0.00000000
44.594427,4844,0.27902672,0.39296761,41.38183594,43.38134766,0.00000000,0.00000000,1.00000000,0.00000000
44.629098,4845,0.26692593,0.39629033,41.71142578,43.68896484,0.00000000,0.00000000,1.00000000,0.00000000
44.629098,4846,0.27460781,0.40350270,42.06298828,43.99658203,0.00000000,0.00000000,1.00000000,0.00000000
44.629098,4847,0.27690238,0.40195099,42.34863281,44.26025391,0.00000000,0.00000000,1.00000000,0.00000000
44.655737,4848,0.28003716,0.38948530,42.63427734,44.63378906,0.00000000,0.00000000,1.00000000,0.00000000
44.655737,4849,0.28271168,0.37639305,42.94189453,44.89746094,0.00000000,0.00000000,1.00000000,0.00000000
44.655737,4850,0.27599081,0.36885291,43.18359375,45.20507812,0.00000000,0.00000000,1.00000000,0.00000000
44.655737,4851,0.26637706,0.36239183,43.40332031,45.42480469,0.00000000,0.00000000,1.00000000,0.00000000
44.687788,4852,0.25924569,0.35561740,43.73291016,45.62255859,0.00000000,0.00000000,1.00000000,0.00000000
44.687788,4853,0.25621784,0.35830513,43.93066406,45.84228516,0.00000000,0.00000000,1.00000000,0.00000000
44.687788,4854,0.24655803,0.35928097,44.08447266,46.08398438,0.00000000,0.00000000,1.00000000,0.00000000
44.737659,4855,0.23515619,0.34967002,44.32617188,46.28173828,0.00000000,0.00000000,1.00000000,0.00000000
44.737659,4856,0.23202251,0.33263871,44.58984375,46.47949219,0.00000000,0.00000000,1.00000000,0.00000000
44.737659,4857,0.22710331,0.31392699,44.80957031,46.69921875,0.00000000,0.00000000,1.00000000,0.00000000
44.786918,4858,0.23621984,0.31923842,45.00732422,46.87500000,0.00000000,0.00000000,1.00000000,0.00000000
44.786918,4859,0.26024261,0.33057705,45.29296875,47.05078125,0.00000000,0.00000000,1.00000000,0.00000000
44.786918,4860,0.26783469,0.33743906,45.55664062,47.22656250,0.00000000,0.00000000,1.00000000,0.00000000
44.786918,4861,0.27057058,0.33292967,45.73242188,47.44628906,0.00000000,0.00000000,1.00000000,0.00000000
44.786918,4862,0.29013163,0.32695124,46.04003906,47.68798828,0.00000000,0.00000000,1.00000000,0.00000000
44.830719,4863,0.29913855,0.31281376,46.30371094,47.88574219,0.00000000,0.00000000,1.00000000,0.00000000
44.830719,4864,0.30745772,0.31093520,46.47949219,48.06152344,0.00000000,0.00000000,1.00000000,0.00000000
44.830719,4865,0.31203666,0.31791568,46.74316406,48.25927734,0.00000000,0.00000000,1.00000000,0.00000000
44.830719,4866,0.30539030,0.31911463,47.02880859,48.43505859,0.00000000,0.00000000,1.00000000,0.00000000
44.830719,4867,0.31156722,0.33634812,47.18261719,48.63281250,0.00000000,0.00000000,1.00000000,0.00000000
44.869102,4868,0.32837391,0.36316273,47.38037109,48.78662109,0.00000000,0.00000000,1.00000000,0.00000000
44.869102,4869,0.33197424,0.37084180,47.68798828,48.96240234,0.00000000,0.00000000,1.00000000,0.00000000
44.869102,4870,0.32864729,0.36373281,47.88574219,49.16015625,0.00000000,0.00000000,1.00000000,0.00000000
44.869102,4871,0.32749400,0.35491797,48.01757812,49.29199219,0.00000000,0.00000000,1.00000000,0.00000000
44.907303,4872,0.32138669,0.35617712,48.21533203,49.42382812,0.00000000,0.00000000,1.00000000,0.00000000
44.907303,4873,0.32523730,0.36399060,48.45703125,49.53369141,0.00000000,0.00000000,1.00000000,0.00000000
44.907303,4874,0.31852832,0.37226444,48.63281250,49.66552734,0.00000000,0.00000000,1.00000000,0.00000000
44.907303,4875,0.30655664,0.36703941,48.76464844,49.84130859,0.00000000,0.00000000,1.00000000,0.00000000
44.945600,4876,0.30963132,0.37391743,48.91845703,50.01708984,0.00000000,0.00000000,1.00000000,0.00000000
44.945600,4877,0.31052074,0.38108522,49.13818359,50.14892578,0.00000000,0.00000000,1.00000000,0.00000000
44.945600,4878,0.30166408,0.38685942,49.35791016,50.30273438,0.00000000,0.00000000,1.00000000,0.00000000
44.984650,4879,0.31389946,0.39462709,49.51171875,50.45654297,0.00000000,0.00000000,1.00000000,0.00000000
44.984650,4880,0.33538607,0.38991767,49.59960938,50.61035156,0.00000000,0.00000000,1.00000000,0.00000000
44.984650,4881,0.34742609,0.37535849,49.77539062,50.74218750,0.00000000,0.00000000,1.00000000,0.00000000
44.984650,4882,0.36737004,0.36282802,50.03906250,50.85205078,0.00000000,0.00000000,1.00000000,0.00000000
44.984650,4883,0.37189946,0.37067813,50.25878906,51.00585938,0.00000000,0.00000000,1.00000000,0.00000000
45.023587,4884,0.38734558,0.37695840,50.36865234,51.18164062,0.00000000,0.00000000,1.00000000,0.00000000
45.023587,4885,0.40192786,0.37222975,50.50048828,51.37939453,0.00000000,0.00000000,1.00000000,0.00000000
45.023587,4886,0.41455957,0.36086342,50.74218750,51.59912109,0.00000000,0.00000000,1.00000000,0.00000000
45.067397,4887,0.41389847,0.35719642,51.00585938,51.79687500,0.00000000,0.00000000,1.00000000,0.00000000
45.067397,4888,0.40470928,0.36119914,51.18164062,51.97265625,0.00000000,0.00000000,1.00000000,0.00000000
45.067397,4889,0.39309564,0.35490513,51.35742188,52.17041016,0.00000000,0.00000000,1.00000000,0.00000000
45.067397,4890,0.38981584,0.34587207,51.64306641,52.36816406,0.00000000,0.00000000,1.00000000,0.00000000
45.067397,4891,0.39776781,0.34055144,51.84082031,52.56591797,0.00000000,0.00000000,1.00000000,0.00000000
45.104793,4892,0.39443862,0.34374708,51.95068359,52.78564453,0.00000000,0.00000000,1.00000000,0.00000000
45.104793,4893,0.39305863,0.33781922,52.06054688,53.00537109,0.00000000,0.00000000,1.00000000,0.00000000
45.104793,4894,0.38255778,0.34246981,52.30224609,53.22509766,0.00000000,0.00000000,1.00000000,0.00000000
45.144104,4895,0.36752811,0.33791032,52.56591797,53.37890625,0.00000000,0.00000000,1.00000000,0.00000000
45.144104,4896,0.38171855,0.33846912,52.74169922,53.53271484,0.00000000,0.00000000,1.00000000,0.00000000
45.144104,4897,0.38549492,0.36822081,52.89550781,53.68652344,0.00000000,0.00000000,1.00000000,0.00000000
45.144104,4898,0.37493712,0.39944649,53.13720703,53.88427734,0.00000000,0.00000000,1.00000000,0.00000000
45.144104,4899,0.36190432,0.40967527,53.35693359,54.08203125,0.00000000,0.00000000,1.00000000,0.00000000
45.177396,4900,0.37732017,0.41499212,53.53271484,54.30175781,0.00000000,0.00000000,1.00000000,0.00000000
45.177396,4901,0.38209724,0.40895468,53.66455078,54.52148438,0.00000000,0.00000000,1.00000000,0.00000000
