time_s,seq_id,EMG_RH_Env,EMG_LH_Env,L_Angle,R_Angle,L_Torque,R_Torque,Squat_Ph,User_intent
112.013061,12119,0.03140392,0.02174709,-9.92431641,-7.83691406,0.00000000,0.00000000,0.00000000,0.00000000
112.044224,12120,0.02778053,0.02074286,-9.96826172,-7.85888672,0.00000000,0.00000000,0.00000000,0.00000000
112.044224,12121,0.02427017,0.01932398,-9.99023438,-7.90283203,0.00000000,0.00000000,0.00000000,0.00000000
112.044224,12122,0.02261619,0.01867541,-9.99023438,-7.92480469,0.00000000,0.00000000,0.00000000,0.00000000
112.075179,12123,0.02037206,0.01811279,-9.99023438,-7.94677734,0.00000000,0.00000000,0.00000000,0.00000000
112.075179,12124,0.01896282,0.01833293,-10.01220703,-7.94677734,0.00000000,0.00000000,0.00000000,0.00000000
112.075179,12125,0.02142514,0.01808815,-10.01220703,-7.94677734,0.00000000,0.00000000,0.00000000,0.00000000
112.107185,12126,0.02459937,0.01770943,-10.01220703,-7.94677734,0.00000000,0.00000000,0.00000000,0.00000000
112.107185,12127,0.02634912,0.01806668,-10.03417969,-7.94677734,0.00000000,0.00000000,0.00000000,0.00000000
112.107185,12128,0.03116918,0.01960334,-10.03417969,-7.96875000,0.00000000,0.00000000,0.00000000,0.00000000
112.138873,12129,0.04060009,0.01963910,-10.03417969,-7.96875000,0.00000000,0.00000000,0.00000000,0.00000000
112.138873,12130,0.05378874,0.01947429,-10.03417969,-7.96875000,0.00000000,0.00000000,0.00000000,0.00000000
112.138873,12131,0.07146705,0.01911867,-10.03417969,-7.96875000,0.00000000,0.00000000,0.00000000,0.00000000
112.138873,12132,0.09258331,0.01904474,-10.03417969,-7.96875000,0.00000000,0.00000000,0.00000000,0.00000000
112.171866,12133,0.10901906,0.01815614,-10.03417969,-7.99072266,0.00000000,0.00000000,0.00000000,0.00000000
112.171866,12134,0.11837469,0.01870379,-10.03417969,-7.99072266,0.00000000,0.00000000,0.00000000,0.00000000
112.171866,12135,0.12234042,0.01940464,-10.03417969,-8.01269531,0.00000000,0.00000000,0.00000000,0.00000000
112.200594,12136,0.13029471,0.01931371,-10.03417969,-8.03466797,0.00000000,0.00000000,0.00000000,0.00000000
112.200594,12137,0.15628020,0.02059974,-10.03417969,-8.05664062,0.00000000,0.00000000,0.00000000,0.00000000
112.200594,12138,0.19102393,0.02253944,-10.03417969,-8.10058594,0.00000000,0.00000000,0.00000000,0.00000000
112.232762,12139,0.21260507,0.02309473,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.232762,12140,0.21825655,0.02125991,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.232762,12141,0.21313410,0.01947268,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.263282,12142,0.20044646,0.01789039,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.263282,12143,0.18339735,0.01725084,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.263282,12144,0.16590858,0.01720389,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.300507,12145,0.14641778,0.01651204,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.300507,12146,0.12648000,0.01508660,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.300507,12147,0.10729433,0.01375295,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.325499,12148,0.09005046,0.01247535,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.325499,12149,0.07498360,0.01206542,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.325499,12150,0.06136281,0.01294224,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.358747,12151,0.05008954,0.01388603,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.358747,12152,0.04114136,0.01420386,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.358747,12153,0.03228237,0.01478432,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.358747,12154,0.02421018,0.01402422,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.387598,12155,0.01813929,0.01455989,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.387598,12156,0.01408985,0.01568573,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.387598,12157,0.01067498,0.01647593,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.419009,12158,0.00934343,0.01708240,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.419009,12159,0.01067107,0.01756423,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.419009,12160,0.01131823,0.01867583,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.450914,12161,0.01136963,0.02067903,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.450914,12162,0.01312510,0.02110715,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.450914,12163,0.01352697,0.02143581,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.480713,12164,0.01332380,0.02189057,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.480713,12165,0.01295417,0.02277746,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.480713,12166,0.01355898,0.02425848,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.511787,12167,0.01359127,0.02576967,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.511787,12168,0.01263396,0.02695484,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.511787,12169,0.01138716,0.02733645,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
112.542392,12170,0.01049880,0.02625665,-10.03417969,-8.12255859,0.00000000,0.00000000,0.00000000,0.00000000
